,,,業務,,觀光,,探親,,會議,,求學,,展覽,,醫療,,其他,,
,,,Business,,Leisure,,Visit Relatives,,Conference,,Study,,Exhibition,,Medical Treatment,,Others,,
年別,月份,居住地,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,小計
Years,Months,Residence,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Total
107,4,牙買加(Jamaica),5,0,1,2,3,4,1,0,0,0,0,0,0,0,0,1,17
107,4,尼加拉瓜(Nicaragua),2,0,4,5,0,1,3,0,1,2,1,1,0,0,19,8,47
107,4,薩爾瓦多(El Salvador),3,3,5,7,3,0,1,0,2,0,0,0,0,0,18,17,59
107,4,千里達及托貝哥(Trinidad),1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,8
107,4,聖文森(Saint Vincent),0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4
107,4,貝里斯(Belize),0,0,2,4,3,1,1,1,1,1,0,1,0,0,8,5,28
107,4,格瑞那達(Grenada),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
107,4,聖露西亞(Saint Lucia),0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,7
107,4,聖克里斯多福(St. Christopher),0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,7
107,4,阿根廷(Argentina),32,1,23,12,9,4,0,0,3,0,1,0,0,0,52,49,186
107,4,巴西(Brazil),126,24,56,41,24,21,16,3,2,1,8,0,0,0,128,157,607
107,4,智利(Chile),37,4,23,10,8,3,3,3,0,1,1,0,0,0,31,17,141
107,4,委內瑞拉(Venezuela),6,0,4,1,2,0,2,0,0,0,0,0,0,0,20,13,48
107,4,玻利維亞(Bolivia),6,1,2,5,3,1,1,0,0,0,0,0,0,0,4,0,23
107,4,哥倫比亞(Colombia),24,3,19,21,6,5,3,1,1,1,1,0,0,0,25,10,120
107,4,厄瓜多爾(Ecuador),12,1,8,7,1,3,0,1,0,0,2,0,0,0,13,11,59
107,4,巴拉圭(Paraguay),0,1,2,3,7,4,1,0,1,1,0,0,0,0,7,13,40
107,4,秘魯(Peru),13,5,7,6,5,2,0,0,0,0,4,0,0,0,24,25,91
107,4,烏拉圭(Uruguay),0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,8
107,4,蘇利南(Suriname),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
107,4,蓋亞納(Guyana),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
107,4,大洋洲地區(Oceania),952,145,2470,2339,819,759,156,77,22,19,51,12,22,33,1432,1178,10486
107,4,澳洲(Australia),785,116,2188,2032,646,596,134,59,13,12,40,10,3,7,1199,979,8819
107,4,紐西蘭(New Zealand),153,25,263,279,170,159,18,17,7,7,10,1,0,0,202,176,1487
107,4,裴濟(Fiji),3,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,9
107,4,諾魯(Nauru),2,1,9,10,1,0,0,0,1,0,0,0,0,0,3,2,29
107,4,帛琉(Palau),1,1,0,4,1,1,2,0,0,0,0,0,17,24,4,7,62
107,4,東加(Tonga),1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,5
107,4,巴布亞新幾內亞(Papua New Guinea),3,1,0,0,0,1,2,1,0,0,0,0,0,0,3,2,13
107,4,萬那杜(Vanuatu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
107,4,馬紹爾(Marshall),3,0,1,0,1,1,0,0,0,0,0,0,2,2,5,5,20
107,4,大溪地(Tahiti),1,0,7,12,0,0,0,0,0,0,0,0,0,0,0,1,21
107,4,密克羅尼西亞(Micronesian),0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,4
107,4,歐洲地區(Europe),6870,946,6370,4566,1225,879,459,140,372,348,248,60,10,2,6293,3176,31964
107,4,比利時(Belgium),139,24,156,105,24,15,15,1,5,6,5,2,0,0,125,61,683
107,4,法國(France),755,162,1066,834,368,255,61,15,138,177,31,10,0,0,1010,511,5393
107,4,德國(Germany),1709,189,1130,781,153,110,77,18,77,48,21,5,1,1,1071,500,5891
107,4,義大利(Italy),609,57,259,119,47,23,38,8,11,11,21,4,0,0,333,92,1632
107,4,荷蘭(Netherlands),567,48,457,293,83,72,33,3,32,23,10,1,0,1,383,147,2153
107,4,英國(U.K.),962,165,1347,1004,260,196,71,20,7,1,20,5,5,0,1542,937,6542
107,4,西班牙(Spain),216,44,228,120,60,32,18,10,19,15,13,2,1,0,199,94,1071
107,4,瑞典(Sweden),247,36,164,97,19,19,15,9,19,23,2,1,0,0,153,48,852
107,4,瑞士(Switzerland),249,22,221,152,51,46,3,3,6,2,3,2,1,0,212,122,1095
107,4,挪威(Norway),77,11,66,37,13,5,10,7,3,0,0,1,1,0,26,9,266
107,4,丹麥(Denmark),182,22,78,63,13,10,8,5,3,2,4,1,0,0,70,35,496
107,4,愛爾蘭(Ireland),67,8,61,34,15,6,5,0,0,0,1,0,0,0,72,33,302
107,4,冰島(Iceland),3,0,5,4,1,0,0,1,0,0,0,0,0,0,5,4,23
107,4,葡萄牙(Portugal),38,4,122,164,9,2,6,3,2,2,4,2,0,0,114,87,559
107,4,芬蘭(Finland),111,12,81,44,11,13,4,1,18,12,4,2,0,0,44,21,378
107,4,奧地利(Austria),208,23,209,147,35,22,17,4,6,5,2,0,0,0,131,60,869
107,4,南斯拉夫(Yugoslavia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,4,希臘(Greece),36,5,28,10,3,0,5,2,1,0,2,1,0,0,52,3,148
107,4,馬爾他(Malta),3,1,2,1,0,0,0,0,0,0,0,0,0,0,8,6,21
107,4,盧森堡(Luxembourg),4,0,9,6,3,2,1,0,1,0,0,0,0,0,4,4,34
107,4,摩納哥(Monaco),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
107,4,安道爾(Andorra),0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3
107,4,列支敦斯登(Liechtenstein),2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,7
107,4,白俄羅斯(Belarus),10,1,2,0,0,0,0,0,1,0,1,1,0,0,14,8,38
107,4,烏克蘭(Ukraine ),27,5,5,6,1,1,1,0,2,0,13,3,0,0,92,47,203
107,4,教廷(Holy See),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
107,4,克羅埃西亞(Croatia),16,1,12,5,0,0,2,1,0,0,0,0,0,0,62,5,104
107,4,波士尼亞(Bosnia),3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6
107,4,愛沙尼亞(Estonia),8,1,19,20,0,0,5,0,1,0,0,0,0,0,6,3,63
107,4,立陶宛(Lithuania),8,2,21,20,1,2,1,1,0,3,0,0,0,0,11,5,75
107,4,拉脫維亞(Latvia),7,3,17,32,1,1,2,0,0,0,0,0,0,0,21,9,93
107,4,馬其頓(Macedonia),7,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,17
107,4,斯洛凡尼亞(Slovenia),8,0,10,8,1,0,0,0,0,0,0,0,0,0,6,5,38
107,4,斯洛伐克(Slovakia),23,2,64,33,2,1,5,5,3,0,6,3,0,0,36,21,204
107,4,俄羅斯(Russian Federation),207,28,90,94,4,11,9,2,3,1,30,5,0,0,152,114,750
107,4,東德(German Democratic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,4,波蘭(Poland),132,32,198,161,10,8,7,8,3,5,21,6,1,0,129,85,806
107,4,捷克(Czech),86,10,142,92,17,11,26,6,8,10,10,0,0,0,66,27,511
107,4,匈牙利(Hungary),64,9,46,29,6,6,7,2,2,1,1,0,0,0,43,30,246
107,4,阿爾巴尼亞(Albania),1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,7
107,4,羅馬尼亞(Romania),28,8,26,32,6,6,2,1,1,0,11,1,0,0,57,21,200
107,4,保加利亞(Bulgaria),21,6,11,10,4,1,2,1,0,1,8,0,0,0,13,10,88
107,4,摩爾多瓦(Moldova),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
107,4,聖馬利諾(San Marino),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
107,4,其他未列明(Unknow),1,1,13,9,2,5,0,0,0,0,0,0,0,0,42,30,103
107,5,亞洲地區(Asia),39529,7074,219849,307957,9733,13414,3265,1479,1527,1664,340,212,893,1401,71695,73405,753437
107,5,日本(Japan),20299,1425,48172,55554,684,815,814,92,170,162,46,11,4,7,12712,9961,150928
107,5,韓國(Korea),4268,832,23628,35923,646,916,380,112,157,233,104,87,0,1,4008,5094,76389
107,5,北韓(DPRK),0,0,3,4,0,0,0,0,0,0,0,0,0,0,17,4,28
107,5,香港(Hong Kong),5329,2267,41753,56678,1430,1313,529,323,62,98,11,2,99,195,1937,1596,113622
107,5,中國大陸(China),1351,167,55691,86076,1454,2216,56,15,645,696,3,0,616,947,18628,23018,191579
107,5,澳門(Macao),107,50,3236,4635,131,143,31,25,7,22,0,0,10,32,490,422,9341
107,5,蒙古(Mongolia),27,17,9,18,6,8,7,7,5,4,0,0,6,8,35,57,214
107,5,越南(Vietnam),359,242,7837,10746,2843,4341,155,118,63,73,8,12,6,14,9319,7715,43851
107,5,泰國(Thailand),648,312,6193,11809,219,478,139,119,68,123,30,27,2,2,3676,2107,25952
107,5,馬來西亞(Malaysia),1447,409,12425,16756,559,594,261,130,37,33,37,25,40,45,2884,2548,38230
107,5,新加坡(Singapore),3334,959,11364,13978,596,617,290,157,74,74,20,12,10,8,1786,1124,34403
107,5,菲律賓(Philippines),561,205,6856,12355,665,1318,212,241,65,70,15,9,32,42,9671,13107,45424
107,5,汶萊(Brunei),6,0,35,42,8,15,1,1,0,0,0,0,1,1,8,10,128
107,5,印尼(Indonesia),262,62,1490,2075,292,447,119,68,43,40,29,18,31,44,4105,6044,15169
107,5,柬埔寨(Cambodia),22,13,384,563,15,16,15,8,10,1,0,0,4,6,34,44,1135
107,5,寮國(Laos),1,1,4,12,3,0,1,0,1,0,0,0,0,0,4,3,30
107,5,帝汶(Timor),7,0,13,14,0,1,0,0,0,0,0,0,0,0,0,0,35
107,5,緬甸(Myanmar),36,3,213,320,41,72,8,5,3,1,7,4,21,36,464,200,1434
107,5,索羅門群島(Solomon Islands),8,2,0,0,1,0,0,0,0,0,0,0,0,0,11,1,23
107,5,吐瓦魯(Tuvalu),0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,5,12
107,5,印度(India),737,50,232,129,82,82,134,35,94,26,22,2,3,2,1379,243,3252
107,5,巴基斯坦(Pakistan),81,0,5,4,5,0,8,2,5,1,1,0,0,0,19,2,133
107,5,斯里蘭卡(Sri Lanka),31,2,9,0,1,0,14,5,3,3,0,0,0,0,33,11,112
107,5,孟加拉(Bangladesh),43,1,2,0,1,1,31,1,0,0,2,0,0,0,34,4,120
107,5,尼泊爾(Nepal),6,0,2,4,15,3,16,0,3,2,0,1,0,0,109,5,166
107,5,不丹(Bhutan ),3,0,3,2,1,0,4,0,0,0,0,1,0,0,43,0,57
107,5,馬爾地夫(Maldives),2,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,7
107,5,塞席爾(Seychelles),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,吉里巴斯(Kiribati),2,1,0,0,0,1,0,0,0,0,0,0,5,6,5,9,29
107,5,伊朗(Iran),29,5,6,4,1,0,4,2,1,0,0,0,0,0,21,2,75
107,5,伊拉克(Iraq),5,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,11
107,5,巴林(Bahrain),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
107,5,南葉門(South Yemen),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
107,5,沙烏地阿拉伯(Saudi Arabia),11,0,6,0,1,0,1,0,0,0,0,0,0,0,8,0,27
107,5,科威特(Kuwait),9,0,12,4,0,0,0,0,0,0,0,0,0,0,7,1,33
107,5,卡達(Qatar),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
107,5,阿曼(Oman),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
107,5,以色列(Israel),283,25,102,93,8,2,14,7,1,1,0,0,0,0,62,49,647
107,5,約旦(Jordan),8,1,7,7,0,1,1,0,2,0,0,0,0,0,11,2,40
107,5,敘利亞(Syria),5,1,1,0,0,0,2,0,1,0,0,0,0,0,5,0,15
107,5,黎巴嫩(Lebanon),4,0,2,1,2,0,0,0,1,0,0,0,0,0,4,0,14
107,5,阿拉伯聯合大公國(UAE),52,5,30,19,4,3,6,1,0,0,0,0,0,0,18,3,141
107,5,葉門(Yemen),1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5
107,5,土耳其(Turkey),143,18,38,15,8,3,3,2,4,1,1,1,0,1,72,6,316
107,5,賽普勒斯(Cyprus),7,0,8,7,0,0,1,0,0,0,0,0,2,2,1,1,29
107,5,阿富汗(Afghanistan),2,0,5,15,0,0,0,0,0,0,0,0,0,0,1,0,23
107,5,非洲地區(Africa),181,18,44,38,25,20,19,10,6,6,3,1,3,2,215,89,680
107,5,埃及(Egypt),47,1,4,0,0,0,1,0,0,0,0,0,0,0,20,6,79
107,5,摩洛哥(Morocco),1,0,2,1,1,1,0,1,2,2,0,0,0,0,3,3,17
107,5,阿爾及利亞(Algeria),5,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,12
107,5,突尼西亞(Tunisia),2,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,9
107,5,"利比亞(Libya
)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
107,5,蘇丹(Sudan),1,0,1,0,2,1,1,0,0,0,0,1,0,0,2,1,10
107,5,索馬利亞(Somalia),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
107,5,南非(S. Africa),63,4,18,22,15,14,6,4,0,0,1,0,0,0,78,49,274
107,5,象牙海岸(Cote D'ivoire),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
107,5,奈及利亞(Nigeria),16,1,1,0,1,0,0,0,0,0,0,0,0,0,22,3,44
107,5,賴比瑞亞(Liberia),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,5,幾內亞(Guinea),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
107,5,安哥拉(Angola),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,剛果共和國(Congo),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
107,5,中非共和國(Central African),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
107,5,波札那(Botswana),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
107,5,喀麥隆(Cameroon),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
107,5,查德(Chad),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
107,5,衣索匹亞(Ethiopia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11
107,5,加彭(Gabon),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,甘比亞(Gambia),0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,6
107,5,迦納(Ghana),2,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,9
107,5,肯亞(Kenya),3,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,10
107,5,賴索托(Lesotho),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,馬拉加西(Madagascar),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
107,5,模里西斯(Mauritius),5,0,9,5,0,0,0,0,0,1,0,0,0,0,11,4,35
107,5,馬利(Mali),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,馬拉威(Malawi),1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
107,5,莫三鼻克(Mozambique),4,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10
107,5,尼日(Niger),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,盧安達(Rwanda),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,塞內加爾(Senegal),1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,8
107,5,獅子山(Sierra Leone),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,坦桑尼亞(Tanzania),4,1,0,2,0,0,0,1,0,0,0,0,1,0,1,1,11
107,5,烏干達(Uganda),0,0,0,0,0,0,2,1,0,1,0,0,0,0,4,4,12
107,5,尚比亞(Zambia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,多哥(Togolese Republic),0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,4
107,5,辛巴威(Zimbabwe),2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,9
107,5,史瓦濟蘭(Swaziland),20,6,0,0,0,0,1,2,2,1,0,0,2,2,17,5,58
107,5,布吉納法索(Burkina Faso),0,0,1,0,2,3,1,0,1,1,0,0,0,0,14,3,26
107,5,貝南(Benin),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
107,5,赤道幾內亞(Equatorial Guinea),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,維德角島(Cape Verde),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,吉布地(Djibouti),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,西撒哈拉(Saharaui),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
107,5,幾內亞比索(Guinea Bissau),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,葛摩(Comoros),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,留尼旺(Reunion),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
107,5,聖多美及普林西比(Sao Tome & Principe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
107,5,美洲地區(Americas),8302,1496,11566,10367,6986,6784,531,203,326,229,46,16,27,24,6116,3508,56527
107,5,美國(USA),7340,1289,8318,7243,6185,5979,423,145,252,186,27,9,20,16,4643,2505,44580
107,5,加拿大(Canada),658,144,3039,2964,739,720,73,35,33,21,4,0,7,8,1087,782,10314
107,5,百慕達(Bermuda),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,墨西哥(Mexico),84,14,45,29,5,11,9,1,4,2,4,3,0,0,53,35,299
107,5,巴拿馬(Panama),1,0,6,5,1,5,1,0,0,0,0,0,0,0,16,6,41
107,5,巴貝多(Barbados),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3
107,5,巴哈馬(Bahamas),0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,6
107,5,古巴(Cuba),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
107,5,哥斯達黎加(Costa Rica),1,1,1,1,2,0,1,0,0,0,0,0,0,0,6,1,14
107,5,多明尼加(Dominican Rep.),2,0,3,4,0,0,0,0,0,0,0,0,0,0,7,6,22
107,5,瓜地馬拉(Guatemala),8,5,10,5,1,6,2,4,3,6,0,0,0,0,9,13,72
107,5,宏都拉斯(Honduras),5,2,6,4,7,10,1,1,10,4,0,0,0,0,22,9,81
107,5,海地(Haiti),3,0,3,3,0,0,2,0,1,0,0,0,0,0,31,5,48
107,5,牙買加(Jamaica),0,0,0,0,0,1,0,0,0,0,2,1,0,0,2,1,7
107,5,尼加拉瓜(Nicaragua),1,0,1,3,0,2,0,0,0,0,0,0,0,0,14,11,32
107,5,薩爾瓦多(El Salvador),2,1,5,1,3,1,0,0,6,3,0,0,0,0,21,10,53
107,5,千里達及托貝哥(Trinidad),0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,7
107,5,聖文森(Saint Vincent),0,1,2,1,0,2,0,0,0,0,0,0,0,0,1,3,10
107,5,貝里斯(Belize),0,2,1,1,7,0,1,2,0,0,0,0,0,0,5,3,22
107,5,格瑞那達(Grenada),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,聖露西亞(Saint Lucia),4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,14
107,5,聖克里斯多福(St. Christopher),2,0,0,2,0,0,0,0,0,1,0,0,0,0,4,1,10
107,5,阿根廷(Argentina),16,5,14,18,2,6,1,2,3,1,0,0,0,0,24,17,109
107,5,巴西(Brazil),77,14,43,33,16,18,9,1,7,1,5,0,0,0,61,44,329
107,5,智利(Chile),51,7,31,8,5,6,2,0,1,0,2,0,0,0,23,12,148
107,5,委內瑞拉(Venezuela),3,1,3,1,0,7,0,1,0,0,0,0,0,0,17,12,45
107,5,玻利維亞(Bolivia),1,1,1,2,0,1,0,0,0,0,0,0,0,0,4,1,11
107,5,哥倫比亞(Colombia),25,4,19,22,6,5,3,6,2,1,0,0,0,0,18,7,118
107,5,厄瓜多爾(Ecuador),0,0,0,4,0,1,1,1,0,0,0,0,0,0,5,0,12
107,5,巴拉圭(Paraguay),0,0,3,4,3,2,0,0,3,1,0,2,0,0,12,11,41
107,5,秘魯(Peru),17,5,6,1,2,0,1,4,0,1,1,1,0,0,21,5,65
107,5,烏拉圭(Uruguay),0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,0,8
107,5,蘇利南(Suriname),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
107,5,蓋亞納(Guyana),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,大洋洲地區(Oceania),973,187,1649,1464,512,447,169,98,13,9,8,1,19,33,886,602,7070
107,5,澳洲(Australia),775,140,1446,1262,419,378,145,85,12,9,4,1,3,6,743,522,5950
107,5,紐西蘭(New Zealand),175,42,180,172,90,67,20,12,1,0,2,0,0,2,106,60,929
107,5,裴濟(Fiji),1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,7
107,5,諾魯(Nauru),7,1,1,8,0,0,0,1,0,0,0,0,0,0,7,2,27
107,5,帛琉(Palau),4,2,6,2,0,0,1,0,0,0,2,0,15,24,9,7,72
107,5,東加(Tonga),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
107,5,巴布亞新幾內亞(Papua New Guinea),1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,6,12
107,5,萬那杜(Vanuatu),0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,6
107,5,馬紹爾(Marshall),0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,1,11
107,5,大溪地(Tahiti),2,0,11,16,1,0,1,0,0,0,0,0,0,0,0,0,31
107,5,密克羅尼西亞(Micronesian),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,歐洲地區(Europe),6309,908,5147,3615,965,602,426,151,343,302,98,30,8,6,3961,1584,24455
107,5,比利時(Belgium),163,22,100,55,26,14,18,3,11,4,0,1,0,0,54,15,486
107,5,法國(France),746,160,820,629,238,160,64,11,107,125,17,10,2,0,703,327,4119
107,5,德國(Germany),1413,175,1017,584,180,96,82,22,65,48,9,2,0,0,567,163,4423
107,5,義大利(Italy),639,57,185,99,39,24,35,14,14,12,17,1,1,1,308,98,1544
107,5,荷蘭(Netherlands),604,47,410,311,65,29,27,3,27,13,4,0,0,0,202,58,1800
107,5,英國(U.K.),1021,189,1180,907,222,143,85,34,19,15,10,3,4,0,735,316,4883
107,5,西班牙(Spain),207,26,163,100,43,21,17,9,18,9,5,4,0,0,137,80,839
107,5,瑞典(Sweden),172,24,93,68,20,11,7,6,5,9,1,0,0,0,122,21,559
107,5,瑞士(Switzerland),219,39,206,121,25,20,11,5,10,11,3,1,0,0,111,41,823
107,5,挪威(Norway),53,3,37,32,1,2,2,1,6,1,0,0,0,0,13,3,154
107,5,丹麥(Denmark),170,19,60,46,8,8,10,2,0,2,0,0,0,0,78,19,422
107,5,愛爾蘭(Ireland),73,10,67,33,9,5,4,1,2,0,1,1,0,0,46,25,277
107,5,冰島(Iceland),6,1,5,2,0,0,0,0,0,0,0,0,0,0,5,0,19
107,5,葡萄牙(Portugal),35,9,125,138,7,7,5,3,3,0,1,0,0,1,71,29,434
107,5,芬蘭(Finland),82,12,48,40,8,6,2,3,19,13,0,0,0,0,48,6,287
107,5,奧地利(Austria),171,21,146,85,25,21,8,2,9,19,0,0,0,0,71,32,610
107,5,南斯拉夫(Yugoslavia),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
107,5,希臘(Greece),42,4,12,6,0,0,4,3,0,0,1,0,0,1,58,2,133
107,5,馬爾他(Malta),1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,8
107,5,盧森堡(Luxembourg),2,0,4,3,1,0,0,0,2,0,0,0,0,0,3,1,16
107,5,摩納哥(Monaco),0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
107,5,安道爾(Andorra),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
107,5,列支敦斯登(Liechtenstein),1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,6
107,5,白俄羅斯(Belarus),20,0,5,2,1,0,0,0,0,0,0,0,0,0,12,8,48
107,5,烏克蘭(Ukraine ),11,3,17,13,0,1,1,2,1,1,8,2,0,0,89,50,199
107,5,教廷(Holy See),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,克羅埃西亞(Croatia),15,0,8,1,0,0,1,0,0,0,0,0,0,0,43,1,69
107,5,波士尼亞(Bosnia),0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
107,5,愛沙尼亞(Estonia),3,4,7,13,0,0,0,0,0,0,0,0,0,0,9,1,37
107,5,立陶宛(Lithuania),7,3,9,12,0,1,2,1,0,0,0,0,0,0,9,6,50
107,5,拉脫維亞(Latvia),2,1,4,6,2,0,1,0,0,0,0,0,0,0,10,3,29
107,5,馬其頓(Macedonia),1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4
107,5,斯洛凡尼亞(Slovenia),10,2,7,5,0,0,0,0,0,0,1,1,0,0,5,1,32
107,5,斯洛伐克(Slovakia),20,8,40,25,5,1,4,2,2,0,0,0,0,0,27,14,148
107,5,俄羅斯(Russian Federation),142,22,67,50,1,11,12,11,4,4,13,3,0,1,152,129,622
107,5,東德(German Democratic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,波蘭(Poland),109,19,136,106,10,9,6,5,4,7,2,0,0,0,116,64,593
107,5,捷克(Czech),56,10,80,54,7,3,8,1,12,6,2,0,0,0,35,29,303
107,5,匈牙利(Hungary),36,4,38,18,11,6,4,2,1,0,1,0,0,0,24,13,158
107,5,阿爾巴尼亞(Albania),2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
107,5,羅馬尼亞(Romania),28,11,19,24,5,2,4,2,2,0,1,1,0,0,38,7,144
107,5,保加利亞(Bulgaria),17,0,12,9,1,0,1,1,0,1,1,0,0,0,27,0,70
107,5,摩爾多瓦(Moldova),0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9
107,5,聖馬利諾(San Marino),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
107,5,其他未列明(Unknow),5,1,8,14,0,0,0,0,0,0,0,0,0,0,35,9,72
107,6,亞洲地區(Asia),42037,7244,232731,310039,10526,13976,3251,1318,1637,1981,2324,700,931,1258,67973,62733,760659
107,6,日本(Japan),22501,1685,46953,46481,647,662,914,110,144,178,338,33,7,12,8938,4543,134146
107,6,韓國(Korea),4644,832,19734,30102,608,771,442,155,157,221,423,142,3,5,3022,3175,64436
107,6,北韓(DPRK),0,0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,10
107,6,香港(Hong Kong),5327,2175,51540,67211,1810,1673,402,226,116,147,35,6,103,167,2118,1738,134794
